occ,text,label,count
Product designer,Overseas manufacturing experience,Knowledge,1
Product designer,Overseas travel,Other,1
Product designer,Oversight,Ability,1
Product designer,Overtime,Other,1
Product designer,Overtime flexibility,Other,1
Product designer,Owner mindset,Ability,1
Product designer,Ownership,Other,1
Product designer,Ownership mindset,Ability,1
Product designer,Ownership of high-impact product features,Ability,1
Product designer,Ownership of multiple consumer products,Other,1
Product designer,Ownership of product areas and team culture,Other,1
Product designer,Ownership of product design,Other,1
Product designer,P&L impact,Knowledge,1
Product designer,"PC, console, mobile, and VR development",Knowledge,1
Product designer,PE license (preferred),Other,1
Product designer,PFMEA,Knowledge,1
Product designer,PHP development,Knowledge,1
Product designer,PHP experience (5 years),Knowledge,1
Product designer,PMP (Project Management Professional),Knowledge,1
Product designer,PPO or High Deductible Health Plan knowledge,Knowledge,1
Product designer,PSD file compilation,Knowledge,1
Product designer,PST time zone,Other,1
Product designer,PTO,Other,1
Product designer,PTO and paid holidays,Other,1
Product designer,PTO management,Knowledge,1
Product designer,Pack design,Knowledge,1
Product designer,Package design,Knowledge,1
Product designer,Packaging alignment,Knowledge,1
Product designer,Packaging design,Knowledge,1
Product designer,Packaging engineering,Knowledge,1
Product designer,Packaging oversight,Knowledge,1
Product designer,Packaging specialist,Knowledge,1
Product designer,Packaging trends,Knowledge,1
Product designer,Pad/silkscreen,Knowledge,1
Product designer,Page flows,Knowledge,1
Product designer,Page navigation button design,Knowledge,1
Product designer,Page navigation design,Knowledge,1
Product designer,Paid,Other,1
Product designer,Paid Leaves,Other,1
Product designer,Paid Time Off,Other,1
Product designer,Paid company holidays,Other,1
Product designer,Paid holidays,Other,1
Product designer,Paid holidays (11),Other,1
Product designer,Paid holidays and vacation,Other,1
Product designer,Paid leave,Other,1
Product designer,"Paid leave (parental, caregiving, sick)",Other,1
Product designer,Paid leave policies,Other,1
Product designer,Paid parental and caregiving leave,Other,1
Product designer,Paid parental and pawternity leave,Other,1
Product designer,Paid parental bonding benefit program,Other,1
Product designer,Paid parental leave,Other,1
Product designer,Paid positions,Other,1
Product designer,Paid time off,Other,1
Product designer,Paid time off (20 days),Other,1
Product designer,Paid time off (PTO),Other,1
Product designer,Paid time off (PTO) knowledge,Other,1
Product designer,Paid time off and holidays,Other,1
Product designer,Paid time off benefits,Other,1
Product designer,Paid time off knowledge,Other,1
Product designer,Paid time off management,Knowledge,1
Product designer,Paid time off.,Other,1
Product designer,Paid vacation,Other,1
Product designer,Paid vacation and holidays,Other,1
Product designer,Paid vacation/sick/holidays,Other,1
Product designer,Paid-time off,Other,1
Product designer,Pain point identification,Skill,1
Product designer,Pain point identification skills,Skill,1
Product designer,Pain points,Other,1
Product designer,Painting,Knowledge,1
Product designer,Painting skills,Skill,1
Product designer,"Palo Alto, CA",Other,1
Product designer,Pantone color matching,Knowledge,1
Product designer,Paper industry,Other,1
Product designer,Paper industry knowledge,Knowledge,1
Product designer,Paper to physical hardware development,Knowledge,1
Product designer,Paradigm-shifting,Other,1
Product designer,Parametric modeling software,Knowledge,1
Product designer,Parent,Other,1
Product designer,Parental bonding time,Other,1
Product designer,Parental leave,Other,1
Product designer,Parental leave knowledge,Other,1
Product designer,Parental leave management,Knowledge,1
Product designer,Parental leave policies,Other,1
Product designer,Parental leave policies knowledge,Other,1
Product designer,Parenting support,Other,1
Product designer,Parking assistance policy knowledge,Knowledge,1
Product designer,Parking permit,Other,1
Product designer,Part breakups,Other,1
Product designer,Part-handling processes,Knowledge,1
Product designer,Participating in design critiques and discussions,Skill,1
Product designer,Participation in ceremonies and processes,Other,1
Product designer,Participation in user research sessions,Skill,1
Product designer,Participatory design,Knowledge,1
Product designer,Participatory discussion skills,Skill,1
Product designer,Partner Management,Knowledge,1
Product designer,Partner collaboration,Skill,1
Product designer,Partner communication,Skill,1
Product designer,Partner onboarding,Other,1
Product designer,Partner relationship management,Knowledge,1
Product designer,Partner success,Other,1
Product designer,Partner-obsessed,Ability,1
Product designer,Partnering skills,Skill,1
Product designer,Partnering with design authority to ensure technical expectations are met,Other,1
Product designer,Partnering with research team,Skill,1
Product designer,Partnership,Ability,1
Product designer,Partnership approach,Skill,1
Product designer,Partnership building,Skill,1
Product designer,Partnership development,Skill,1
Product designer,Partnership with cross-functional teams,Skill,1
Product designer,Partnership with engineering,Other,1
Product designer,Partnership with influential life science and medical device companies,Other,1
Product designer,Partnerships,Other,1
Product designer,Parts inventory management,Knowledge,1
Product designer,Passion,Other,1
Product designer,Passion and effective,Ability,1
Product designer,Passion for Apple and its products,Other,1
Product designer,Passion for TikTok and its community,Other,1
Product designer,Passion for UX and design,Ability,1
Product designer,Passion for UX research,Ability,1
Product designer,"Passion for automotive and mobility industry, global trends, innovation, and customer needs",Other,1
Product designer,Passion for building consumer-grade experiences,Ability,1
Product designer,Passion for building design systems,Ability,1
Product designer,Passion for building legal and tax products,Ability,1
Product designer,Passion for building user-focused products,Ability,1
Product designer,Passion for continuous improvement and advancement,Ability,1
Product designer,Passion for crafting seamless user experiences,Ability,1
Product designer,Passion for crafting transformative human experiences,Ability,1
Product designer,Passion for creating exceptional user experiences,Ability,1
Product designer,Passion for creating intuitive and visually appealing user experiences,Ability,1
Product designer,"Passion for creating seamless, intuitive, and enjoyable user experiences",Ability,1
Product designer,Passion for creating simple and effective designs,Ability,1
Product designer,Passion for creating user-friendly and visually appealing products,Ability,1
Product designer,Passion for creating world-class user,Ability,1
Product designer,Passion for creativity and joy,Ability,1
Product designer,Passion for delivering adaptive and creative design solutions,Ability,1
Product designer,Passion for design,Ability,1
Product designer,Passion for design and development.,Ability,1
Product designer,Passion for digital accessibility,Ability,1
Product designer,"Passion for digital video, social media, and online culture",Ability,1
Product designer,Passion for diversity and inclusion,Ability,1
Product designer,Passion for driving company-wide impact,Ability,1
Product designer,Passion for enhancing user experience,Ability,1
Product designer,"Passion for exploring ""what's next"" in product design",Ability,1
Product designer,Passion for field,Ability,1
Product designer,Passion for financial services accessibility,Ability,1
Product designer,Passion for gaming,Ability,1
Product designer,Passion for growth,Ability,1
Product designer,Passion for helping others,Ability,1
Product designer,Passion for improvement.,Ability,1
Product designer,Passion for improving human health,Ability,1
Product designer,Passion for innovating on behalf of customers,Ability,1
Product designer,Passion for innovation,Ability,1
Product designer,Passion for learning and growth,Ability,1
Product designer,Passion for leveraging technology,Ability,1
Product designer,Passion for making a positive impact,Ability,1
Product designer,Passion for making a tangible difference in the lives of developers,Ability,1
Product designer,Passion for meaningful work,Ability,1
Product designer,Passion for payment,Ability,1
Product designer,Passion for payment,Other,1
Product designer,Passion for payments,Ability,1
Product designer,Passion for play,Ability,1
Product designer,Passion for problem-solving,Ability,1
Product designer,Passion for product development,Ability,1
Product designer,Passion for products,Ability,1
Product designer,"Passion for quality, usability, and simplicity",Ability,1
Product designer,Passion for technology and consumer trends,Ability,1
Product designer,Passion for testing ideas and taking smart risks,Ability,1
Product designer,Passion for the company's,Other,1
Product designer,Passion for user experience,Ability,1
Product designer,Passion for working strategically with internal and external executives and senior leaders,Ability,1
Product designer,Passionate coworkers,Other,1
Product designer,Passionate debate,Other,1
Product designer,Patent applications,Knowledge,1
Product designer,Patent law,Knowledge,1
Product designer,Patents,Other,1
Product designer,Patience,Ability,1
Product designer,Patient interactions,Skill,1
Product designer,Patient wellness promotion,Other,1
Product designer,Patients,Other,1
Product designer,Pattern,Other,1
Product designer,Pattern design,Knowledge,1
