Label,Text
Skill,Experience in successfully leading and driving complex programs
Knowledge,"Conocimientos en estadística, relaciones públicas y manejo avanzado de Excel"
Knowledge,IT knowledge and experience.
Ability,Ability to attract and retain talent
Knowledge,Web API design
Knowledge,Cybersecurity architecture
Skill,Documentation management skills
Knowledge,Global Business Services experience
Other,"Willingness to work from Monday to Friday, 7am to 3pm"
Ability,Ability to stay updated with advancements in technology
Knowledge,VPN appliances
Knowledge,Data visualization experience with Power BI
Ability,Ability to work in a globally distributed team.
Ability,Ability to lead a group of 15 or more
Knowledge,Iteration process
Knowledge,Management of indicators
Ability,Self-Structure
Ability,Self-sufficiency and flexibility
Knowledge,"Regular maintenance of Vertica databases with patches, updates, and statistics updates"
Knowledge,Optimization skills for local and wide area network connections
Knowledge,Collateral damage validation
Knowledge,Customer Relationship Management (CRM) knowledge
Ability,Strong work ethic and dedication to achieving goals.
Skill,Reengineering skills for processes
Other,Travel within the Americas region
Knowledge,Mobile app and website database management
Knowledge,Roaming security knowledge
Knowledge,Ruteo
Knowledge,Platform performance
Other,Real-time insights
Knowledge,"HTTP, SSL/TLS, SOAP, and reverse proxies understanding"
Knowledge,Familiarity with Education projects
Knowledge,"Knowledge of CI/CD tools and processes such as Jira/ADO, GitHub/GitHub Actions/Jenkins, Ansible, SysDig, and HashiCorp Vault"
Knowledge,External reporting
Knowledge,Knowledge of voice network systems
Knowledge,"Experience in methodologies such as Scrum, PMP, Agile, SAFe, and Waterfall"
Knowledge,Business requirements documents (BRDs)
Knowledge,Software engineering techniques
Other,"Net salary of $40,000"
Knowledge,Familiarity with Veritran's products and services.
Knowledge,Security audit response and management
Knowledge,"Design and implementation of Data Warehousing, data lake, and data lake house solutions in AWS"
Other,Bad actors
Other,Prior experience in banking
Other,Lifetime customer value
Other,Tandem
Other,Gender equality and diversity awareness.
Skill,Liaison between clients and technical department
Knowledge,Banking Experience
Other,Global career opportunities
Knowledge,"Familiarity with data visualization tools such as Power Bi, Tableau, Looker Studio"
Other,Resource Center
Skill,Counseling support skills
Knowledge,IT systems functionality
Other,Change canvas
Other,Experience in a global environment and with virtual teams.
Skill,Problem-solving based on data and facts
Knowledge,Cloud and datacenter knowledge
Knowledge,Use of tools and techniques
Ability,"Ability to create high-level network designs, low-level designs, implementation plans, and migration plans"
Knowledge,Endpoint detection and response (EDR) management
Knowledge,Client-side experience
Knowledge,ARGIS knowledge
Knowledge,Data migration skills (ANT/Copado/Change set)
Knowledge,Conocimiento en R o Python
Other,Bonus potential
Other,Short-term incentives
Knowledge,Campaign design
Knowledge,Security aspects
Knowledge,Automating post-build activities in Linux using bash scripting
Knowledge,Design and implementation of compliance testing programs.
Other,Graduate degree
Knowledge,Re-platforming
Knowledge,PCI-DSS standards
Knowledge,Digital banking
Knowledge,Program Project Management
Knowledge,Knowledge of JIRA
Knowledge,HSE requirements
Other,Professional skills courses
Knowledge,Conference room technology
Skill,Strengthening communication channels
Skill,Habilidades de comunicación
Knowledge,Actuarial science knowledge
Knowledge,Advanced knowledge of current and emerging trends in computer security
Knowledge,Project goal prioritization
Knowledge,Intermediate technical English
Knowledge,IT Business Work Experience
Knowledge,Azure AD and SharePoint Online management
Knowledge,"Familiarity with technologies, theories, and techniques related to supply chain"
Knowledge,Knowledge of educational processes and tools
Knowledge,FP&A analytical skills
Knowledge,Maintaining websites
Knowledge,Test plan creation skills
Knowledge,Design and provisioning of network resources
Knowledge,Experience in on-site support for unified communications
Knowledge,iSupplier module
Knowledge,Monitoring and conducting audits
Knowledge,BMC Remedy
Knowledge,Campaign building
Ability,Proactive Approach
Knowledge,Designing defense and offensive mechanisms against cyber threats
Other,Enterprise efficiencies
Other,Team of analysts
Knowledge,Cross-cultural knowledge
Knowledge,Identification of process gaps and providing recommendations for improvement
Knowledge,System Development
Skill,Global team collaboration experience
Other,Stability in the workplace
Knowledge,Motors
Ability,Responsibility and trust
Ability,Strong sense of responsibility and accountability.
Other,Experiencia de 4 años
Knowledge,Experience in IT recruitment
Knowledge,Understanding of social engineering techniques
Knowledge,"Device management for Windows, MacOS, and Linux"
Knowledge,Onsite and offshore management
Ability,Self-discipline and organization for remote work
Knowledge,Experience in project management and project closure.
Knowledge,Experience with testing in development and production environments
Knowledge,Sprint retrospective
Other,Cross-cultural work experience
Knowledge,Knowledge of Routing & Switching
Knowledge,"Experience in administration of IBM WebSphere Application Server versions 6.0, 7.0, 8.0, and 8.5"
Knowledge,Pre-sales process
Other,Equal opportunity and diversity awareness
Ability,Efficient and productive work ethic
Knowledge,ML techniques
Ability,Purpose-orientation
Knowledge,Tool maintenance
Knowledge,Local payment knowledge
Other,Customer base expansion
Knowledge,Leading Practices approach understanding
Knowledge,Articulate 360
Knowledge,Huawei 4G Senior Optimization Engineer
Knowledge,Statistical modelling knowledge
Knowledge,Database migration and upgrade
Knowledge,Invoicing knowledge
Knowledge,IT inventory management
Ability,Commitment to purposeful invention
Ability,Ability to meet sales targets
Knowledge,NIST standards
Other,Trust-based work environment
Knowledge,SAP Applications
Other,Post go live support
Knowledge,Atlassian tools usage
Knowledge,Data-driven process automation
Knowledge,RPO/RTO (Recovery Point Objective/Recovery Time Objective)
Knowledge,"Programming languages (Python, Java, SQL)"
Other,Bachelor's degree in Informatics
Knowledge,Conocimiento en soluciones comerciales como ERP y CRM
Knowledge,"Fluency in English (spoken, written, and reading)"
Other,"Degree in Industrial Engineering, Civil Engineering, Architecture, or related field"
Knowledge,Specification design
Knowledge,"Understanding of switching: VLAN, VTP, STP, PoE, Ether channel, HSRP, routing protocols"
Knowledge,Mailbox delegation
Knowledge,SCADA software skills
Skill,Logical skills
Other,Opportunities for learning and growth.
Knowledge,Cash flow analysis
Other,Cadence and governance calls
Knowledge,Basic knowledge of Italian
Knowledge,Despliegue de Windows Server
Knowledge,Knowledge of database management and analysis
Skill,Structured thought processes
Knowledge,Awareness of developments in sanctions compliance regulations and international affairs
Knowledge,Monitoring system management
Other,Previous experience in agencies
Skill,Rapport-building
Knowledge,Error identification and correction
Knowledge,"Engineering (Mechanical, Mechatronics, Electronics)"
Ability,Initiative.
Knowledge,Knowledge of quality assurance processes and procedures
Knowledge,"Familiarity with different tastes, needs, and lifestyles"
Knowledge,SAP knowledge and experience
Knowledge,Google Ads campaign development
Other,Familiarity with the UDEM community and its values
Skill,Information gathering skills
Knowledge,Understanding and application of Information Security and confidentiality of YFAI information requirements
Knowledge,Certified in Risk and Information Systems Control (CRISC)
Knowledge,Credit and risk principles
Knowledge,"Advanced knowledge of Cisco LAN controllers, Meraki, Cisco access points, Cisco ISE, and Cisco Prime"
Knowledge,Integrated computer systems knowledge
Knowledge,Test execution and documentation
Knowledge,Adoption metrics
Ability,Ability to analyze and report on programs
Knowledge,"Basic proficiency in Excel, Word, and PowerPoint"
Other,Proposal of improvements for task tracking
Knowledge,Applications systems analysis
Knowledge,Business needs assessment
Knowledge,Specialty knowledge
Knowledge,Oracle Database programming
Knowledge,.net application development
Knowledge,Application server technologies
Knowledge,Web Service design
Knowledge,Web Service building
Knowledge,API usage
Knowledge,Payment applications (Spei/Spid)
Knowledge,System flow analysis
Other,"Licenciatura o Ingeniería en industrial, sistemas, informática, computación o afín"
Knowledge,Modelado y diseño de datos lógicos y físicos
Knowledge,Desarrollo de SQL Server
Knowledge,Procedimientos almacenados
Other,Activadores
Knowledge,Secuencias de comandos de bases de datos complejas
Knowledge,Rendimiento y ajuste en consultas complejas
Knowledge,Programación SQL Server
Knowledge,Integración de datos
Knowledge,Solución de problemas de SQL Server
